section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,572,1765440999072117657,1765440999272367657,200,627.716,460.064,-11.177952575257967,7.957465527106816
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,573,1765440999327367657,1765441000493497657,1166,775.688,578.806,-1.5646109347309907,0.3488478774411707
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,574,1765441000553504657,1765441000688619657,135,622.226,638.186,-11.479552003257139,-3.462256782941602
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,575,1765441000913869657,1765441001254120657,340,560.437,524.35,-15.461353984387513,3.8117536612740244
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,576,1765441001294256657,1765441001454370657,160,712.097,530.106,-5.677484760214491,3.4888944151095496
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,577,1765441001509370657,1765441001659500657,150,462.265,513.33,-21.781474336907426,4.45172072710673
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,578,1765441001694620657,1765441002169996657,475,438.718,479.399,-23.347626092908737,6.55757841477306
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,579,1765441002390247657,1765441002645503657,255,1017.89,502.901,14.083774928010415,5.187758591191897
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,580,1765441002685497657,1765441002835622657,150,747.207,573.617,-3.404372587067205,0.6837123218003085
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,581,1765441002975747657,1765441003551373657,576,790.191,544.29,-0.6281291900238606,2.579296201401432
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,582,1765441003601373657,1765441003851627657,250,979.976,472.984,11.66659559639859,7.122555493369617
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,583,1765441003986749657,1765441004096874657,110,1186.823,689.882,24.974848750586514,-6.587536052294438
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,584,1765441004111882657,1765441006008292657,1896,1069.395,685.351,17.422596020826152,-6.418306028968596
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,585,1765441006168417657,1765441006738918657,571,713.865,539.981,-5.561192409029234,2.8523500021082806
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,586,1765441006974170657,1765441007074295657,100,491.488,551.788,-19.874195063009545,2.0443833910015563
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,587,1765441007124293657,1765441007840043657,716,447.272,519.085,-22.737589764787,4.080037281975224
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,588,1765441008030168657,1765441008320431657,290,1077.708,402.113,18.113781858503863,11.523525988472024
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,589,1765441008380543657,1765441008715793657,335,913.146,314.587,7.517228198323535,17.313729816014536
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,590,1765441008765797657,1765441009101175657,335,728.338,496.809,-4.636216419140471,5.638685941503404
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,591,1765441009256296657,1765441009441418657,185,1262.953,300.881,30.706024416406756,17.35698262252674
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,592,1765441009476543657,1765441010222168657,746,1225.118,325.881,28.044808147913937,15.946783276764364
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,593,1765441010517429657,1765441011153043657,636,794.337,520.472,-0.36056706287551354,4.117858127255025
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,594,1765441011203168657,1765441011848671657,646,936.369,601.983,8.807348025228066,-1.143896939349985
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,595,1765441012053918657,1765441012174058657,120,1243.232,258.702,29.720887881337713,20.010607557891195
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,596,1765441012204046657,1765441014701419657,2497,1144.102,321.125,22.74485310754093,16.47049047363362
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,597,1765441014716419657,1765441017654173657,2938,1107.743,267.875,20.614350137226,19.900222058990547
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,598,1765441017829294657,1765441018019419657,190,1312.904,591.616,32.936182649594755,-0.458414008359208
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,599,1765441018039544657,1765441018229669657,190,1243.211,494.827,28.55533287110882,5.50309470875358
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,600,1765441018389794657,1765441018519919657,130,760.93,191.417,-2.6878610797722433,25.24735838582275
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,601,1765441018544919657,1765441022388544657,3844,1055.86,270.052,17.14301222417617,19.900595713655566
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,602,1765441022548672657,1765441023109169657,560,1148.352,261.888,23.35887948482502,20.151047243689963
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,603,1765441023124294657,1765441024680677657,1556,1135.027,264.597,22.452839015116343,20.024113406759987
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,604,1765441024875919657,1765441025341294657,465,698.745,552.902,-6.535415228447895,2.0175201625239567
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,605,1765441025376294657,1765441025896794657,520,741.808,451.014,-3.778771982852852,8.59301836534809
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,606,1765441025941919657,1765441026077044657,135,632.884,377.86,-10.959421247680384,13.218648463559639
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,607,1765441026152044657,1765441026562419657,410,444.609,418.38,-23.118121246271798,10.381909820625442
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,608,1765441026622544657,1765441027072922657,450,719.614,473.905,-5.210168954605598,7.1125187781211485
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,609,1765441027188044657,1765441027293174657,105,347.118,596.492,-29.127368236908318,-0.762931088949138
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,610,1765441027328169657,1765441027793544657,465,474.726,489.839,-21.01250225486769,5.93896261623451
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,611,1765441027828679657,1765441028103919657,275,438.785,491.713,-23.321299320341417,5.787246915678534
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,612,1765441028128919657,1765441028374169657,245,438.204,502.191,-23.34208145134802,5.131065183547596
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,613,1765441028544294657,1765441028729419657,185,1015.429,550.833,13.896847256589114,2.1297704030099296
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,614,1765441028889671657,1765441029274919657,385,426.951,493.394,-24.07949387693299,5.670571937328977
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,615,1765441029390044657,1765441029595294657,205,427.042,494.291,-24.07207522407461,5.614667489913828
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,616,1765441029610295657,1765441029790419657,180,409.44,514.082,-25.173085307490478,4.364771942634686
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,617,1765441030095794657,1765441030245919657,150,1073.806,609.643,17.640331566946678,-1.6151777128681417
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,618,1765441030300919657,1765441030991544657,691,898.148,397.874,6.425772839775828,11.991507618692015
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,619,1765441031031669657,1765441031306919657,275,923.682,434.588,8.055814463454215,9.619511256974276
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,620,1765441031346919657,1765441031582169657,235,831.763,489.846,2.0640696095971145,6.0933677118780425
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,621,1765441031617169657,1765441031942419657,325,851.23,533.258,3.317684651243239,3.289543279110274
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,622,1765441031982544657,1765441032177668657,195,898.832,418.078,6.45281361229868,10.693981897686776
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,623,1765441032327794657,1765441032693168657,365,874.562,560.01,4.821704774339153,1.561103130853149
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,624,1765441032738177657,1765441032893418657,155,840.151,494.318,2.606818710958819,5.803835705733044
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,625,1765441032943419657,1765441033143544657,200,893.321,395.413,6.112417638006437,12.152367056124135
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,626,1765441033183669657,1765441033328793657,145,890.703,511.942,5.873329061685063,4.658245029341085
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,627,1765441033558929657,1765441033764178657,205,328.548,681.75,-30.437644239063683,-5.992723502459741
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,628,1765441034009428657,1765441034244668657,235,971.867,430.479,11.190440879443903,9.847200078265024
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,629,1765441034284668657,1765441034584918657,300,824.104,616.786,1.5635052684140793,-2.105339211686347
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,630,1765441034629921657,1765441034775168657,145,849.42,518.744,3.2026448363392714,4.226554456991159
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,631,1765441034825168657,1765441034965293657,140,914.563,426.941,7.469726482757227,10.115852650791567
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,632,1765441035025293657,1765441035300544657,275,831.622,672.297,2.0543636521121287,-5.690286506990862
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,633,1765441035335669657,1765441035675927657,340,865.639,594.427,4.245010700126194,-0.6599885348720366
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,634,1765441035711043657,1765441036086294657,375,877.032,592.555,4.9802831597254915,-0.5389319767844754
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,635,1765441036126418657,1765441036451668657,325,883.754,565.737,5.414516536834668,1.191089424570268
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,636,1765441036486668657,1765441036792056657,305,867.441,561.989,4.361878074691413,1.433772212763375
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,637,1765441036837043657,1765441037157293657,320,872.64,519.739,4.703757689014155,4.15912668496792
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,638,1765441037187418657,1765441037762918657,576,894.722,614.482,6.123692381152502,-1.9523322707684727
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,639,1765441037807918657,1765441037943048657,135,878.815,597.939,5.095586068418925,-0.8863144694107382
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,640,1765441037998168657,1765441038373418657,375,892.808,450.33,6.037978101023412,8.624075220233175
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,641,1765441038423543657,1765441038668794657,245,885.814,583.418,5.546776997924512,0.05057041594855092
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,642,1765441038853918657,1765441039049043657,195,902.602,458.598,6.668601144293313,8.088151608926351
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,643,1765441039089168657,1765441039454418657,365,827.383,567.882,1.7748305996702716,1.0545939584888462
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,644,1765441039504543657,1765441039819796657,315,918.723,477.442,7.701465262529875,6.869675111734774
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,645,1765441039874918657,1765441040095043657,220,852.863,661.734,3.4278760414430485,-5.0059392209803
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,646,1765441040125043657,1765441040215168657,90,878.378,679.495,5.08467052017769,-6.146710726597875
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,647,1765441040370293657,1765441040860793657,490,904.157,490.373,6.751778269861638,6.043504763224597
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,648,1765441040890793657,1765441041426293657,536,921.969,469.941,7.916488042509001,7.350301820152608
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,649,1765441041461296657,1765441041736671657,275,795.09,481.684,-0.312814219778861,6.621888224777069
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,650,1765441041761682657,1765441041951793657,190,776.742,489.373,-1.5018739637891827,6.124988189132503
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,651,1765441041996799657,1765441042607418657,611,896.094,503.82,6.2246060866139095,5.180174267830487
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,652,1765441042662418657,1765441042992793657,330,844.055,615.955,2.8524848015457587,-2.050870000038769
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,653,1765441043162918657,1765441043248043657,85,806.855,490.355,0.44988293514799943,6.0622305551049624
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,654,1765441043293043657,1765441043548293657,255,702.13,478.561,-6.341436170055383,6.807259909546922
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,655,1765441043603293657,1765441043758543657,155,903.331,510.482,6.6899334023421195,4.749236362344085
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,656,1765441043788550657,1765441044329043657,540,962.262,559.701,10.475555103997436,1.5720129712113105
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,657,1765441044369043657,1765441044589293657,220,861.84,622.631,4.00190704008111,-2.4808665538496046
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,658,1765441044629293657,1765441045019668657,390,909.021,551.17,7.0462682338533575,2.1277600073832685
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,659,1765441045249923657,1765441045635293657,385,655.338,471.566,-9.377872914589144,7.236845580642903
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,660,1765441045765418657,1765441046390918657,626,922.373,516.543,7.917514910627659,4.353990638037764
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,661,1765441046436043657,1765441046726293657,290,820.048,560.037,1.301157084876247,1.5616461741703542
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,662,1765441046766293657,1765441047872293657,1106,832.065,519.434,2.0801462529188557,4.18364132328878
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,663,1765441047902418657,1765441050830043657,2928,861.819,451.864,4.02405633449433,8.536173139354716
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,664,1765441050880168657,1765441051085293657,205,815.494,556.358,1.0070009701152662,1.7994415991067279
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,665,1765441051140418657,1765441053197293657,2057,894.173,410.502,6.155218194727217,11.183094007617326
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,666,1765441053332423657,1765441053477545657,145,760.674,805.392,-2.5853937658730572,-14.26606467103284
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,667,1765441053512543657,1765441053682793657,170,800.113,867.646,0.010635226403005339,-18.270678572492507
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,668,1765441054028043657,1765441054348418657,320,1207.505,569.38,26.18775640232659,0.9155279524234136
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,669,1765441054508543657,1765441054778793657,270,703.152,382.337,-6.34856581743133,12.9919609378835
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,670,1765441054813793657,1765441055004043657,190,755.221,441.808,-2.909568029943962,9.1890288194877
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,671,1765441055144168657,1765441055329293657,185,600.304,403.487,-13.040677429612236,11.547249832912916
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,672,1765441055389293657,1765441055499418657,110,910.639,406.458,7.233347253533233,11.432778905108925
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,673,1765441055544543657,1765441055874796657,330,962.34,418.314,10.587668707380608,10.633415681947671
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,674,1765441055909793657,1765441056315176657,405,863.929,449.819,4.16202566399804,8.667250130500639
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,675,1765441056355293657,1765441056900793657,546,839.827,397.766,2.611525608939002,12.023780381216934
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,676,1765441056965793657,1765441057125918657,160,949.406,576.569,9.645924452343055,0.4899901592902125
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,677,1765441057156043657,1765441057301168657,145,869.405,610.868,4.489206572968164,-1.7210753662308806
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,678,1765441057431293657,1765441057661418657,230,933.079,393.804,8.712796601446025,12.227230418485036
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,679,1765441057691543657,1765441058021793657,330,890.318,473.35,5.863876059257092,7.14378006896922
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,680,1765441058252043657,1765441058542293657,290,381.509,540.491,-26.936465994582267,2.7052392679794037
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,681,1765441058772543657,1765441059022793657,250,923.431,441.401,8.033451757024663,9.182391314068926
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,682,1765441059072797657,1765441059363043657,290,1037.867,382.018,15.573424332730154,12.856242394769062
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,683,1765441059403043657,1765441059498177657,95,1112.394,361.632,20.495875471113678,14.009573592025697
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,684,1765441059563293657,1765441059868543657,305,782.439,573.521,-1.1285456736137505,0.6903766621703847
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,685,1765441059888543657,1765441060103793657,215,810.102,659.127,0.659734085082727,-4.841194369173208
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,686,1765441060153793657,1765441060374043657,220,810.964,562.732,0.7142299280424209,1.387601054306045
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,687,1765441060404043657,1765441060599168657,195,814.51,583.396,0.9432087348586662,0.05227274710787856
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,688,1765441060754293657,1765441061199793657,446,1055.046,462.342,16.525271281128546,7.739499176525116
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,689,1765441061274793657,1765441061450043657,175,767.89,585.967,-2.068351474090076,-0.11391322461333644
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,690,1765441061485043657,1765441061760293657,275,881.014,576.454,5.237201861948848,0.4998260836444722
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,691,1765441061805293657,1765441061920420657,115,965.176,513.985,10.680181935472428,4.5040347555369955
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,692,1765441061970543657,1765441062440918657,470,1028.576,390.659,14.947570565066972,12.321360007670894
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,693,1765441062475930657,1765441063051550657,576,1008.437,356.955,13.71180509743927,14.491569080776214
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,694,1765441063071546657,1765441063426796657,355,948.27,340.342,9.793812277276391,15.630378476583155
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,695,1765441063511918657,1765441063667043657,155,797.413,648.987,-0.16157848871225988,-4.186323108684384
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,696,1765441063707044657,1765441063812168657,105,811.329,742.898,0.7441409372353077,-10.246697392679033
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,697,1765441064122543657,1765441064292668657,170,848.652,705.891,3.16585604152309,-7.8554153431499625
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,698,1765441064392793657,1765441064557918657,165,810.156,667.702,0.6635485038309734,-5.394999769569711
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,699,1765441064637918657,1765441064963293657,325,883.828,362.257,5.520584887911462,14.285215342076441
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,700,1765441064993293657,1765441065839044657,846,875.665,419.657,4.941501552704774,10.603747665759032
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,701,1765441065979169657,1765441066484668657,505,835.111,403.629,2.301011233219108,11.647825670852963
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,702,1765441066674919657,1765441066975168657,300,847.476,678.421,3.082558833443909,-6.0836232100390895
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,703,1765441067140294657,1765441067445545657,305,855.218,397.942,3.618415755906232,12.007757263019483
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,704,1765441067480668657,1765441068161294657,681,901.032,402.449,6.609993902541797,11.696124813767144
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,705,1765441068186294657,1765441068841919657,656,880.327,418.558,5.246154740856958,10.672386810589721
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,706,1765441069032044657,1765441069277294657,245,892.5,492.106,5.996727898755677,5.935546385153743
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,707,1765441069312297657,1765441069967919657,656,836.513,560.207,2.364799855393248,1.5502328824286187
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,708,1765441070138044657,1765441070523419657,385,860.185,453.72,3.917185750039053,8.417120624861655
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,709,1765441070558547657,1765441070698672657,140,884.556,464.792,5.494479287557959,7.696666145209536
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,710,1765441070723669657,1765441071023919657,300,917.508,470.841,7.62695004243609,7.294484267411865
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,711,1765441071063920657,1765441071364294657,300,818.97,410.642,1.2444163018269603,11.199310365399256
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,712,1765441071399294657,1765441071594419657,195,818.373,383.671,1.2097779503508175,12.934320563782215
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,713,1765441071619553657,1765441072074919657,455,852.499,365.81,3.457660141190176,14.07306442612954
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,714,1765441072104919657,1765441072540308657,435,921.793,350.939,8.032109045630708,14.98087056518981
